x1,x2
1.0,251.9388278875833
2.0,251.290265283535
3.0,250.771951415598
4.0,250.43630087934753
5.0,250.04434639447055
6.0,249.4400612181181
7.0,248.68497162761284
8.0,248.17598086427552
9.0,247.59241029630397
10.0,247.2129142648972
11.0,246.84502496706895
12.0,246.97932447638198
13.0,247.37289610022145
14.0,247.79575981617532
15.0,247.77033920597023
16.0,247.9585908961271
17.0,248.22612243535207
18.0,248.49652977115787
19.0,248.84250488522093
20.0,249.22517309299033
21.0,249.66491412811115
22.0,250.11164212460739
23.0,250.4479032928458
24.0,250.4976957413003
25.0,250.49307934542867
26.0,250.5994467077322
27.0,250.72499526627894
28.0,250.92529533254873
29.0,251.0615824635319
30.0,251.3105638656746
31.0,251.55027377322355
32.0,252.041002638027
33.0,252.88284868677783
34.0,254.09554224612944
35.0,255.67325533708794
36.0,257.7105466437789
37.0,260.1466731587853
38.0,262.80927122418444
39.0,265.6119065296817
40.0,268.6763715725826
41.0,271.91497293158454
42.0,275.32536367115995
43.0,278.6432541550676
44.0,281.91918583032736
45.0,285.1357775738556
46.0,288.5857925270449
47.0,292.21544658440024
48.0,296.2468315311688
49.0,300.2172864148781
50.0,304.3543052756854
51.0,308.243683936338
52.0,312.5347942171427
53.0,316.86467718583407
54.0,321.3716215194861
55.0,326.0731844819162
56.0,330.8216819050967
57.0,335.92753358330225
58.0,341.5457554938441
59.0,347.16099175221154
60.0,352.9100535328952
61.0,358.58021558056686
62.0,364.08035480878317
63.0,369.87354980116953
64.0,376.0676300862908
65.0,382.9483491362757
66.0,389.8582858359074
67.0,397.14529915522763
68.0,404.3612343706851
69.0,412.18290372579975
70.0,419.61160941485167
71.0,427.399688988307
72.0,435.2293981380813
73.0,443.2486832491569
74.0,451.8138313354416
75.0,460.68682831803835
76.0,469.65615792031423
77.0,479.31517632288455
78.0,489.0825377041552
79.0,498.95084724205134
80.0,509.0577291669912
81.0,519.5520140577943
82.0,530.4445100840153
83.0,542.03062973889
84.0,553.5760106447344
85.0,565.8573133993062
86.0,578.0920064831029
87.0,589.9174830385026
88.0,602.5546310561102
89.0,615.3919051192603
90.0,627.847213829153
91.0,641.4306962438098
92.0,655.1136689375863
93.0,669.191612014483
94.0,683.2466796963047
95.0,696.8168174687206
96.0,711.1332088492286
97.0,725.1283289364022
98.0,738.9277920382318
99.0,753.927023377706
100.0,768.769257075595
101.0,783.4630267338077
102.0,798.9585173808558
103.0,813.177539909065
104.0,826.4041559072672
105.0,839.9013527569402
106.0,852.9535950044635
107.0,866.0632491490493
108.0,879.8838933791924
109.0,892.8082951320364
110.0,907.0098393881931
111.0,921.1690208781183
112.0,934.3611539877704
113.0,947.7049944753782
114.0,961.2479610615352
115.0,974.9527372198628
116.0,988.8048992593699
117.0,1003.071450263854
118.0,1017.9447410169424
119.0,1033.6390182582586
120.0,1049.3760218662467
121.0,1065.7916224381022
122.0,1081.9364036981315
123.0,1098.7765043781783
124.0,1116.5651671528583
125.0,1134.7405640850661
126.0,1153.9631955691393
127.0,1174.5406902189063
128.0,1195.6493364561231
129.0,1218.4244953511752
130.0,1242.2448839090935
131.0,1265.0487175765293
132.0,1289.2748078710617
133.0,1315.6624835482387
134.0,1342.9685208392436
135.0,1372.5127848572351
136.0,1405.4581941744434
137.0,1441.4770060550186
138.0,1481.8678757332525
139.0,1525.5199713319523
140.0,1575.7423282112748
141.0,1635.5500722784718
142.0,1709.277736343755
143.0,1811.8156159849623
144.0,1824.1852665301265
145.0,1829.4771523409477
146.0,1832.7081710434718
147.0,1834.4386767538233
148.0,1835.3914285850783
149.0,1836.2142218013846
150.0,1836.1414026772277
151.0,1836.0598145470383
152.0,1835.7722370144136
153.0,1834.870181564933
154.0,1834.3177046225792
155.0,1833.5041106747144
156.0,1831.7136086632493
157.0,1830.557740456666
158.0,1828.9318309955595
159.0,1826.8423632262543
160.0,1825.53820941604
161.0,1823.362170601584
162.0,1820.979210603377
163.0,1819.6551672914431
164.0,1817.4062951216965
165.0,1815.2723685076678
166.0,1814.1167298504574
167.0,1811.404513487956
168.0,1809.8752570456168
169.0,1808.5878468913356
170.0,1805.8769399065807
171.0,1804.7605640003949
172.0,1803.463508984518
173.0,1800.8874676235998
174.0,1799.9682367330101
175.0,1797.8513024286622
176.0,1794.8703867254615
177.0,1792.5146568785203
178.0,1564.768056513369
179.0,-191.2373091168933
180.0,800.0
