x1,x2
1.0,313.9830587020726
2.0,307.4957568999587
3.0,299.7013654648193
4.0,295.7110026006739
5.0,291.4874240831705
6.0,283.90009732741197
7.0,274.0641393189461
8.0,266.988713903532
9.0,260.3641858190898
10.0,254.51197722998316
11.0,250.09335252168128
12.0,250.77841844611783
13.0,257.16220837147046
14.0,261.2635662982373
15.0,259.427330654278
16.0,260.17525203095175
17.0,261.1525395413912
18.0,262.2736880186822
19.0,263.58101163219436
20.0,264.9923053460713
21.0,266.49770060937647
22.0,267.74051522629253
23.0,266.5079853578032
24.0,260.4297389882783
25.0,252.76196946427103
26.0,245.90696333760138
27.0,238.44269934943253
28.0,230.32282967847507
29.0,221.19130345454434
30.0,211.14607293797064
31.0,200.37052445057776
32.0,191.24315637858615
33.0,185.54832843941395
34.0,183.04669293208696
35.0,184.54993483778227
36.0,190.1247805388687
37.0,199.68753160658414
38.0,210.7138787559273
39.0,220.77293873369788
40.0,233.29192576628583
41.0,245.39545460090238
42.0,258.5512108668753
43.0,268.31806336665795
44.0,274.5417308399502
45.0,278.6051761144422
46.0,283.52929509080724
47.0,289.8098073682337
48.0,298.68672367737037
49.0,305.929425318507
50.0,311.39684569702
51.0,313.6122881705798
52.0,317.2429229360644
53.0,320.64954986714855
54.0,324.04595760837753
55.0,327.36730515299337
56.0,329.97998163589057
57.0,334.34749577506597
58.0,343.98502124922743
59.0,351.6383030986059
60.0,357.3299100108784
61.0,359.5423181624287
62.0,359.1101861423771
63.0,356.57904431431155
64.0,360.07617900276085
65.0,368.38605045543085
66.0,374.8882862114317
67.0,382.4839887188566
68.0,390.1436886108431
69.0,396.9857629794449
70.0,400.2780861091939
71.0,404.15144633139874
72.0,403.8101903255268
73.0,406.43392407217044
74.0,409.9701309894226
75.0,414.8089203803641
76.0,420.2268269753393
77.0,427.4251075326284
78.0,435.23607362310213
79.0,441.14857546835646
80.0,444.7942375663511
81.0,452.086674933565
82.0,460.863212293276
83.0,472.1891529784469
84.0,485.24839902442125
85.0,500.11994956356097
86.0,512.3422877243397
87.0,519.2577469175898
88.0,530.031666214641
89.0,542.3453001464627
90.0,549.5602555487972
91.0,564.1664184167989
92.0,582.3537869053486
93.0,602.2001816287575
94.0,618.0141832158178
95.0,630.3657016264224
96.0,647.5821504027991
97.0,659.5879819222628
98.0,672.7835927409996
99.0,694.4909487178958
100.0,717.5612220359192
101.0,740.0300091678317
102.0,768.4110036640494
103.0,784.4952800957984
104.0,787.2463703046113
105.0,789.8450849639738
106.0,792.8139438385629
107.0,793.1000567427785
108.0,800.0060391122884
109.0,801.8791081379878
110.0,813.2871758122964
111.0,825.6414044301138
112.0,828.0796866324322
113.0,824.4634466274814
114.0,827.5313596365968
115.0,831.2757964809693
116.0,831.1694965225199
117.0,837.9146309715233
118.0,848.4488684690008
119.0,863.4004400140253
120.0,881.6778216184864
121.0,899.8623969093326
122.0,912.6977413147089
123.0,932.3292163429732
124.0,954.5377462725272
125.0,978.7017984423835
126.0,1012.3757252122331
127.0,1049.7388332064609
128.0,1091.689585029458
129.0,1142.635904718365
130.0,1194.994162076113
131.0,1230.954073012502
132.0,1270.2296148575458
133.0,1319.796432724868
134.0,1369.5419179477492
135.0,1423.028667128319
136.0,1493.787449134982
137.0,1570.5991183564288
138.0,1657.9675059098165
139.0,1746.731668371795
140.0,1847.9006266758793
141.0,1967.6273752898912
142.0,2110.2934466304446
143.0,2282.22654648979
144.0,2367.8378222582464
145.0,2448.284032396195
146.0,2527.287123087953
147.0,2603.2257459244
148.0,2671.619277436398
149.0,2738.1379403530473
150.0,2802.364346907348
151.0,2856.9291630327302
152.0,2900.870700507893
153.0,2944.4173188266636
154.0,2978.154321625156
155.0,3006.140453952563
156.0,3012.5451718898244
157.0,3004.0972798089983
158.0,2994.76813112307
159.0,2981.952260599348
160.0,2959.033145159007
161.0,2931.9859803783797
162.0,2899.5546441765673
163.0,2865.6781801526677
164.0,2850.739846463257
165.0,2823.1488777210275
166.0,2796.843976703336
167.0,2783.6503593511393
168.0,2758.804067541735
169.0,2739.636776073344
170.0,2733.4787956658674
171.0,2713.8315002779946
172.0,2700.845568735406
173.0,2694.843538694184
174.0,2667.169807237914
175.0,2653.899670476986
176.0,2641.037054593542
177.0,2584.980308722333
178.0,1724.8106511272206
179.0,-1009.9340872775965
