x1,x2
1.0,298.1574614799793
2.0,294.4249558070473
3.0,289.80728674121417
4.0,287.2011028048828
5.0,284.31021548069555
6.0,279.556929275305
7.0,273.5092969032097
8.0,268.9608467569962
9.0,264.5636831667736
10.0,260.6739868295773
11.0,257.51689593098195
12.0,257.1831302003907
13.0,259.9153279328004
14.0,261.48556284219075
15.0,259.79139806111016
16.0,259.49390269206015
17.0,259.3379699243292
18.0,259.2250679597158
19.0,259.2136536241003
20.0,259.2428108227691
21.0,259.30167655749244
22.0,259.18720022148267
23.0,257.7113275745778
24.0,253.5817735450338
25.0,248.59149790299395
26.0,244.04359165678733
27.0,239.18696652466068
28.0,234.06216489439947
29.0,228.40815088520623
30.0,222.42104287266162
31.0,216.1298713765316
32.0,210.90761196080612
33.0,207.73838436638545
34.0,206.5388470965478
35.0,207.6548655989536
36.0,211.2792193743515
37.0,217.2527178156024
38.0,224.25309784313447
39.0,230.92232607502473
40.0,239.1159431832181
41.0,247.24844523384024
42.0,256.0531560710843
43.0,263.2274429638506
44.0,268.4739592312802
45.0,272.69285532845754
46.0,277.44717897651634
47.0,282.9618934348285
48.0,290.0045336885356
49.0,296.12365762784367
50.0,301.4183780316881
51.0,304.84785868195775
52.0,309.17558424513425
53.0,313.33666020562595
54.0,317.5213280843052
55.0,321.7039967906869
56.0,325.5004792199122
57.0,330.27872938309537
58.0,337.9289094992369
59.0,344.49495798834147
60.0,350.0196798722737
61.0,353.6640707974733
62.0,355.7436572027377
63.0,356.8791316915163
64.0,361.12050289203586
65.0,368.1488511247341
66.0,374.14320351867184
67.0,380.88132315580805
68.0,387.393507513877
69.0,393.8732675524698
70.0,398.070189219227
71.0,402.8044454028139
72.0,405.2281678670252
73.0,409.2504905371774
74.0,413.89948292592504
75.0,419.4126243082433
76.0,425.128893018468
77.0,432.19666342809603
78.0,439.51843787834673
79.0,446.0120126761868
80.0,451.40550769512356
81.0,458.94421077893566
82.0,467.4372795126132
83.0,477.6348719594793
84.0,488.74333040458595
85.0,501.18698611227524
86.0,512.3046998352675
87.0,520.5708497306267
88.0,531.2360476484074
89.0,542.8784534063194
90.0,551.7948857741411
91.0,565.0864822499627
92.0,580.3974843204769
93.0,596.77149247047
94.0,611.1753587759223
95.0,623.5793944530014
96.0,638.9225803911838
97.0,651.4568668642917
98.0,664.6056153852511
99.0,682.6691753228735
100.0,701.4412756622148
101.0,719.790064810684
102.0,741.5530393903981
103.0,756.3322116251613
104.0,763.7897201710714
105.0,771.22637350504
106.0,778.6605358203713
107.0,784.8280345192626
108.0,794.7754037788362
109.0,801.8794582581185
110.0,814.6355817026423
111.0,828.0097032097768
112.0,836.0869160681268
113.0,841.4060421701686
114.0,850.4705867057531
115.0,860.3702580186517
116.0,868.721094745509
117.0,881.193636373575
118.0,896.3700149496747
119.0,914.6429832925172
120.0,935.0798679495388
121.0,956.3626261379908
122.0,975.150037331951
123.0,998.26095376318
124.0,1023.6772321576045
125.0,1050.6016359219493
126.0,1083.3805019657525
127.0,1118.9651783324737
128.0,1157.471245289569
129.0,1201.5632842318382
130.0,1247.0573331963556
131.0,1284.1355219034822
132.0,1323.7462879827403
133.0,1369.556870499542
134.0,1415.9887164861511
135.0,1465.513146926636
136.0,1525.0119726757011
137.0,1588.9682247696576
138.0,1660.117820058586
139.0,1733.387701799234
140.0,1815.7417532288305
141.0,1911.7018535349791
142.0,2025.3897941023968
143.0,2167.701740506357
144.0,2221.290977144172
145.0,2268.1180731855834
146.0,2312.818158319631
147.0,2355.010193709826
148.0,2392.442162652359
149.0,2429.146554588009
150.0,2463.8030058438844
151.0,2493.2121195408185
152.0,2517.4208520996795
153.0,2541.029120035393
154.0,2559.1145800337126
155.0,2574.9639477428354
156.0,2578.2628837571256
157.0,2574.4959945316973
158.0,2570.4933229901503
159.0,2562.690358164849
160.0,2550.9587677063637
161.0,2536.881876789806
162.0,2518.159053184921
163.0,2500.88747597457
164.0,2492.3690580016205
165.0,2475.6098927692615
166.0,2462.607050454881
167.0,2454.0950716515163
168.0,2438.7538864936346
169.0,2429.311435925258
170.0,2424.3978036319563
171.0,2412.266510236922
172.0,2406.0030020105373
173.0,2400.2280443522927
174.0,2384.069282019874
175.0,2377.7784195272216
176.0,2366.18210991277
177.0,2335.6191008353358
178.0,1716.2163541224093
179.0,-748.0820627710619
