x1,x2
1.0,352.03069001516394
2.0,339.13941146073694
3.0,325.8593173516563
4.0,319.56169743833277
5.0,313.1930121613271
6.0,300.4460996690674
7.0,284.31778359536423
8.0,273.1349791428258
9.0,263.06333804871707
10.0,254.00822472865298
11.0,247.96785086864332
12.0,251.6113632685732
13.0,265.3521797216034
14.0,273.6077436444906
15.0,271.7663109233804
16.0,274.60374973933943
17.0,277.8038248050058
18.0,281.4371332009547
19.0,285.43282416359324
20.0,289.8020427703189
21.0,294.49669014067695
22.0,298.83084500473973
23.0,298.3877391980966
24.0,289.3182027031821
25.0,277.8041319163901
26.0,267.8478283355547
27.0,256.82563279549356
28.0,244.37644148916868
29.0,230.1091514478607
30.0,213.61351541658172
31.0,195.69856134777882
32.0,180.47344761594644
33.0,171.03465778778295
34.0,166.71483909157848
35.0,169.44561960649844
36.0,178.6259369983321
37.0,194.5526256185965
38.0,211.83863401511866
39.0,227.3368756424309
40.0,246.27638927104164
41.0,264.4623871852498
42.0,283.892587482721
43.0,296.4364278532168
44.0,302.71869641944795
45.0,304.9840643048156
46.0,308.8745519391548
47.0,315.8286538611658
48.0,326.8929689021181
49.0,335.43941146640555
50.0,340.0231607171579
51.0,339.6486649944758
52.0,341.6033170034238
53.0,343.4995442937001
54.0,345.3598694990214
55.0,347.19784130981805
56.0,347.69917225960677
57.0,352.3309713326515
58.0,365.99934332406133
59.0,376.19661423603867
60.0,382.5012559914262
61.0,382.57075652968683
62.0,377.9548259793206
63.0,369.7023514899664
64.0,373.5384303575773
65.0,384.8865779630798
66.0,393.5620652336365
67.0,403.4304720342023
68.0,414.78196876240645
69.0,422.40489334255915
70.0,425.55110521441213
71.0,428.3392452361247
72.0,424.1798837469198
73.0,425.43969019036984
74.0,428.2282748923243
75.0,432.71188273916283
76.0,438.8907182259138
77.0,447.2694317905662
78.0,456.5091409963453
79.0,461.8327755205792
80.0,462.7154504879427
81.0,469.96773133854185
82.0,479.76112812740365
83.0,493.1067818274155
84.0,509.9761355425361
85.0,529.2530200445532
86.0,542.2400057298887
87.0,546.5444841756706
88.0,557.4742156555443
89.0,569.3892442933708
90.0,573.8433955369956
91.0,590.1424731039098
92.0,613.6166785183528
93.0,639.1226628177609
94.0,656.2301456504122
95.0,668.3536094762585
96.0,688.6980807585837
97.0,698.4394055084912
98.0,713.1320306204209
99.0,741.9731399375279
100.0,773.2876166449004
101.0,805.8104964418942
102.0,847.3829144950844
103.0,866.8102729483855
104.0,863.420063290511
105.0,860.8774993967261
106.0,858.852239412032
107.0,854.7008644849759
108.0,859.2001453168448
109.0,858.9151256059346
110.0,873.4189335476982
111.0,889.4210758749235
112.0,887.0261606363906
113.0,873.4176608036445
114.0,871.7837999961442
115.0,870.4801689427745
116.0,860.5639720984748
117.0,862.8561997187284
118.0,870.7410683339486
119.0,883.284327532001
120.0,903.0647496192763
121.0,917.059473664843
122.0,921.927213710847
123.0,937.5077777664975
124.0,954.1572150013673
125.0,973.6651946819542
126.0,1009.4215255170461
127.0,1047.4239206474726
128.0,1094.5534663459266
129.0,1155.8365710244623
130.0,1214.756394607117
131.0,1246.0165290264756
132.0,1281.4145578076618
133.0,1334.7960320398379
134.0,1387.4180822827605
135.0,1448.0904349890845
136.0,1537.5788975387352
137.0,1641.1093180570579
138.0,1760.1755521418934
139.0,1886.5990013484543
140.0,2031.3439838345912
141.0,2188.465096808
142.0,2311.3432162410986
143.0,2431.8016137835234
144.0,2556.820017243722
145.0,2682.7604218604015
146.0,2810.564353182665
147.0,2930.587389543333
148.0,3042.296039314145
149.0,3148.8921827083104
150.0,3250.7730589337502
151.0,3338.5524090130616
152.0,3405.463189398874
153.0,3475.4242772513644
154.0,3527.4449766841226
155.0,3568.7714753517203
156.0,3570.472238353001
157.0,3559.7236816021737
158.0,3536.7667715869425
159.0,3514.4124328345933
160.0,3476.0917094007764
161.0,3425.018559987484
162.0,3375.4024401485553
163.0,3318.9683352068805
164.0,3294.493722369166
165.0,3243.1744987878224
166.0,3214.038217888542
167.0,3175.4490569338627
168.0,3148.4324154965975
169.0,3117.93665832674
170.0,3096.7815262223976
171.0,3077.5827268281296
172.0,3054.596392830999
173.0,3042.159161854777
174.0,2998.3971434270184
175.0,2989.6143892240084
176.0,2935.7199872215806
177.0,2885.8253469887363
178.0,1518.272242483215
179.0,-1337.8075177484109
