x1,x2
1.0,299.7557219234772
2.0,297.7924515141258
3.0,295.5397325504676
4.0,294.08454523482743
5.0,292.45391833239063
6.0,289.91371291808997
7.0,286.8685352114472
8.0,284.425352082538
9.0,282.0787559182747
10.0,279.92869689005346
11.0,278.146609430245
12.0,277.6879203006069
13.0,278.5307043341566
14.0,278.70512214607476
15.0,277.58139108932056
16.0,277.0725684032172
17.0,276.5894113279566
18.0,276.1694710364839
19.0,275.76706641944116
20.0,275.4049657731201
21.0,275.0438273640437
22.0,274.61283644420195
23.0,273.5171915233841
24.0,271.3060635095785
25.0,268.758786164653
26.0,266.4255585774093
27.0,264.00084820257433
28.0,261.461237781355
29.0,258.7974089324784
30.0,255.9946201335834
31.0,253.2035513076464
32.0,250.9779510423298
33.0,249.77612673486158
34.0,249.50991967955824
35.0,250.47047689341426
36.0,252.58058147847447
37.0,255.85159080879342
38.0,259.63213039466194
39.0,263.4577302487465
40.0,267.97854520204874
41.0,272.63259766782096
42.0,277.6490441881856
43.0,281.9230905295833
44.0,285.5998998982743
45.0,288.8144812510942
46.0,292.4113321393646
47.0,296.47075746884275
48.0,301.15966120578156
49.0,305.61024802286954
50.0,309.6277408308897
51.0,313.06261219239934
52.0,316.8743043232966
53.0,320.751025198603
54.0,324.657624927255
55.0,328.66545703682965
56.0,332.574100248347
57.0,337.1287327182566
58.0,342.84323250296677
59.0,348.31628990843143
60.0,353.2144323529366
61.0,357.4434444490234
62.0,361.0736305127995
63.0,364.3681211525155
64.0,369.3278299502999
65.0,375.36429056417927
66.0,381.27149121612814
67.0,387.3850642169198
68.0,393.88574903087874
69.0,399.94733684007275
70.0,405.6019038235908
71.0,411.25805010492024
72.0,416.29612472969467
73.0,422.0726136680859
74.0,428.4097525957667
75.0,435.11467485336556
76.0,442.3730698020917
77.0,450.22720769735594
78.0,458.3855135966236
79.0,466.52118158144157
80.0,474.2421543642125
81.0,483.34127044112586
82.0,492.99822310223817
83.0,503.7006839540219
84.0,515.0980522163013
85.0,527.3707833221341
86.0,539.0134089031045
87.0,550.0542660594621
88.0,562.1572063307152
89.0,574.9051892815546
90.0,586.9836710928976
91.0,600.9922305068865
92.0,616.5349141210922
93.0,632.2972532622024
94.0,647.6765274057498
95.0,662.2000586214303
96.0,678.4769459968511
97.0,693.1416107459679
98.0,709.1031102116419
99.0,726.758816327578
100.0,745.2186107802682
101.0,763.4898774413372
102.0,783.4200136677987
103.0,800.0088627426138
104.0,813.5627701478213
105.0,827.3307174992519
106.0,840.8576449909898
107.0,854.6355631402567
108.0,869.1434658749988
109.0,883.7975469567823
110.0,900.1232525959696
111.0,917.3653141655757
112.0,932.0815537696641
113.0,946.1623545314076
114.0,961.635974780896
115.0,978.3438833058142
116.0,993.9479259498315
117.0,1012.1791872087089
118.0,1031.8459836459642
119.0,1052.734951410059
120.0,1075.7599502466
121.0,1098.2586048222777
122.0,1121.1159982617019
123.0,1145.7369552702196
124.0,1171.849408700236
125.0,1199.0134826245067
126.0,1229.6608971050919
127.0,1261.3477579556882
128.0,1295.6699586047716
129.0,1332.5823747092677
130.0,1370.527801389613
131.0,1406.1802527704672
132.0,1443.281729409536
133.0,1484.9168673232762
134.0,1527.6340336178378
135.0,1573.9520197074119
136.0,1626.6597659057988
137.0,1684.9981549517886
138.0,1750.0122962447745
139.0,1822.7344411164065
140.0,1901.222284957878
141.0,1974.9678328637474
142.0,1996.9155672407935
143.0,2015.332839579651
144.0,2032.546367928545
145.0,2048.3324944926712
146.0,2063.764272206489
147.0,2077.412802197366
148.0,2090.2896529695367
149.0,2101.556052990189
150.0,2113.1536146940966
151.0,2121.9271014302426
152.0,2129.5289522466524
153.0,2136.945738996153
154.0,2141.9919894364753
155.0,2147.0177657726404
156.0,2146.5568018541894
157.0,2146.1690275550404
158.0,2142.2300391054227
159.0,2141.0466164969157
160.0,2134.26607311319
161.0,2130.119688779922
162.0,2121.7251780991155
163.0,2116.0034660815722
164.0,2111.9698321332553
165.0,2105.0384606099615
166.0,2100.590023110257
167.0,2094.54191123373
168.0,2090.699281978732
169.0,2084.871680757041
170.0,2082.800216002595
171.0,2076.491329314125
172.0,2075.685421389713
173.0,2068.7135222245565
174.0,2064.9257494970775
175.0,2060.0551548128115
176.0,2050.6440541310317
177.0,2043.019679241021
178.0,1119.5361614125018
179.0,-451.10284397873914
