x1,x2
1.0,414.51339956688304
2.0,414.38668307263606
3.0,414.36460162544046
4.0,414.32835743218556
5.0,414.26151259854936
6.0,414.19415062607146
7.0,414.103463446072
8.0,414.0204071166844
9.0,413.9235264852866
10.0,413.8354965033901
11.0,413.73192372728226
12.0,413.6444080371825
13.0,413.56123822163283
14.0,413.4671479358407
15.0,413.3654409437741
16.0,413.26413215238074
17.0,413.16010729959834
18.0,413.05793787731915
19.0,412.95192200322725
20.0,412.84874827489614
21.0,412.7417398170695
22.0,412.6379848269806
23.0,412.52526106647224
24.0,412.4094291684296
25.0,412.28763663107867
26.0,412.1687965042461
27.0,412.0564245664188
28.0,411.93832372896827
29.0,411.8269333857373
30.0,411.70898700356304
31.0,411.6023306516599
32.0,411.4940498210958
33.0,411.40461284797544
34.0,411.3147756040195
35.0,411.2486187381942
36.0,411.181629161319
37.0,411.13913797501243
38.0,411.0922252464403
39.0,411.0598751840113
40.0,411.0276238853238
41.0,411.0104353639402
42.0,410.9930434825103
43.0,410.9696387312543
44.0,410.9712925351612
45.0,410.9358041944226
46.0,410.9506881547801
47.0,410.93850359436084
48.0,410.9652910351377
49.0,410.9706316267018
50.0,411.00582487846776
51.0,411.0174139658874
52.0,411.0634526517335
53.0,411.0967939704987
54.0,411.1539360547265
55.0,411.20605597057414
56.0,411.28122723143974
57.0,411.3626098943995
58.0,411.437526405677
59.0,411.5879661867012
60.0,411.6568056906519
61.0,411.8134348798182
62.0,411.9087716627919
63.0,412.0674047856864
64.0,412.20560290955495
65.0,412.4075136924613
66.0,412.5857458775749
67.0,412.8162428204083
68.0,413.0298538450006
69.0,413.29149064646276
70.0,413.5362121505981
71.0,413.7976772720025
72.0,414.130865447409
73.0,414.40386968983324
74.0,414.8047418032525
75.0,415.11389459468637
76.0,415.5802129728691
77.0,415.963706733787
78.0,416.47471131816
79.0,416.9377492233394
80.0,417.49809002349207
81.0,418.04896297526153
82.0,418.70154267637463
83.0,419.35528030417487
84.0,420.1165388195845
85.0,420.8881757046129
86.0,421.7302294412404
87.0,422.6659773295866
88.0,423.559227382778
89.0,424.7076434617327
90.0,425.7137274845246
91.0,427.02032994823116
92.0,428.31492740577085
93.0,429.8012114222323
94.0,431.31548095529035
95.0,433.00004187070857
96.0,434.78370458375906
97.0,436.7295310202112
98.0,438.8126839654978
99.0,441.1766433099758
100.0,443.7006037030556
101.0,446.3941131516396
102.0,449.58410752773085
103.0,452.6186760526589
104.0,456.01444694004033
105.0,459.48046473051323
106.0,463.36815826530193
107.0,467.457194034313
108.0,471.9900130393216
109.0,476.83696628113006
110.0,482.2531443864936
111.0,488.1182827077067
112.0,494.2663160525999
113.0,500.7701951935431
114.0,507.84718704873774
115.0,515.7252419529042
116.0,523.7405825562121
117.0,532.9094593357793
118.0,542.7205532196391
119.0,553.4081696082715
120.0,565.1957590591525
121.0,577.4480728343469
122.0,590.6799158656088
123.0,604.8736829407127
124.0,620.2383783381996
125.0,636.6132140386729
126.0,654.7514609654583
127.0,674.061277463062
128.0,695.1179862875096
129.0,718.0457083180673
130.0,742.35176034478
131.0,767.3724840239529
132.0,793.8080277056333
133.0,823.6018339869528
134.0,855.0426634621608
135.0,889.8938266525063
136.0,929.4566743500964
137.0,974.1623998106448
138.0,1025.4804963533977
139.0,1084.6924953549546
140.0,1149.5884140342703
141.0,1208.4295929997265
142.0,1214.811892462216
143.0,1218.2403918041746
144.0,1220.1932789795374
145.0,1221.5252619890634
146.0,1222.27813791752
147.0,1222.783841536126
148.0,1223.010851113259
149.0,1223.109251666293
150.0,1223.1183229287367
151.0,1223.016089662556
152.0,1222.9102964581598
153.0,1222.7387833853704
154.0,1222.5602555061214
155.0,1222.3744390669183
156.0,1222.1974974112331
157.0,1222.081385040356
158.0,1221.8987819821332
159.0,1221.8302105298578
160.0,1221.6284134982607
161.0,1221.6432162808571
162.0,1221.4555209346033
163.0,1221.4743946460505
164.0,1221.2889898830592
165.0,1221.246453994206
166.0,1221.1250877152697
167.0,1221.0321662208066
168.0,1220.9324023995991
169.0,1220.7900054350844
170.0,1220.7157935130974
171.0,1220.5182716290515
172.0,1220.5324982730622
173.0,1220.2712668307634
174.0,1220.3452413313732
175.0,1219.9837785860686
176.0,1220.108970596447
177.0,1219.6820746538403
178.0,1000.0228022983321
179.0,380.0906789518153
