x1,x2
1.0,307.90828200056734
2.0,304.78046626389977
3.0,301.2474743935422
4.0,299.0244203860334
5.0,296.57879001305656
6.0,292.6690348782587
7.0,287.95822014756476
8.0,284.2440989099359
9.0,280.72824862480036
10.0,277.50517675332526
11.0,274.92680115681446
12.0,274.48443973195214
13.0,276.18479224980496
14.0,276.78812253654206
15.0,275.27185290990593
16.0,274.7499107731555
17.0,274.2805121156912
18.0,273.89901035523934
19.0,273.55388511338856
20.0,273.25857310924886
21.0,272.9672631658884
22.0,272.5453195358239
23.0,271.03402023865203
24.0,267.6697101364017
25.0,263.74416703796146
26.0,260.13916515499534
27.0,256.34980531519767
28.0,252.33497474028687
29.0,248.0663085997104
30.0,243.51295740491443
31.0,238.90988027202908
32.0,235.16609715748876
33.0,233.0046456537148
34.0,232.30238086670727
35.0,233.50250256078925
36.0,236.49901796416097
37.0,241.30526457725372
38.0,246.8275883597413
39.0,252.33783281322627
40.0,258.88491675340373
41.0,265.5591492714081
42.0,272.72149854686654
43.0,278.60386902267754
44.0,283.3726841440659
45.0,287.35295513296705
46.0,291.8284280162159
47.0,297.0044916436067
48.0,303.11813502058817
49.0,308.7597357292857
50.0,313.60425877031366
51.0,317.4204320651243
52.0,321.75492690917065
53.0,326.1053367571522
54.0,330.4404562190949
55.0,334.82884924216023
56.0,338.9673550411157
57.0,344.04557258750697
58.0,350.97445553214766
59.0,357.30980383193804
60.0,362.7027370355631
61.0,366.8276403380749
62.0,369.9175794728637
63.0,372.301115398055
64.0,377.2961775839952
65.0,383.92536544095844
66.0,390.1590803109248
67.0,396.6320784306915
68.0,403.5411815794997
69.0,409.6282626361381
70.0,414.85770367159716
71.0,419.97857856512104
72.0,423.822910873473
73.0,428.7951226571576
74.0,434.37110069729914
75.0,440.4206359833449
76.0,447.0880136499417
77.0,454.4955196221831
78.0,462.21640762611565
79.0,469.5469846915594
80.0,476.05711003956054
81.0,484.42250905148325
82.0,493.5265997239199
83.0,503.9296482270667
84.0,515.2883477075128
85.0,527.6613847802208
86.0,538.852749217038
87.0,548.6636859227314
88.0,560.0469873487735
89.0,572.091327965449
90.0,582.8474959370255
91.0,596.4534221431009
92.0,612.1441892594577
93.0,628.1990451301513
94.0,643.1093394647796
95.0,656.7274866733982
96.0,672.6768416420216
97.0,686.1318605564765
98.0,701.2051278095062
99.0,719.1034122468735
100.0,737.9336957524731
101.0,756.6265906605316
102.0,777.5729961388806
103.0,793.2754308809468
104.0,803.923798610164
105.0,814.7424535580072
106.0,825.3153756242313
107.0,835.9013460199311
108.0,847.9558147078315
109.0,859.7640558913092
110.0,874.5421750206663
111.0,890.3824300576483
112.0,902.3055309735008
113.0,912.7345257421651
114.0,925.7408573331008
115.0,940.146483596154
116.0,953.0223774450513
117.0,969.745179109326
118.0,988.6538812867921
119.0,1009.489530813388
120.0,1033.311130048317
121.0,1056.5178887089269
122.0,1079.583833267906
123.0,1105.6547160549221
124.0,1133.6042874724228
125.0,1163.1838865353113
126.0,1197.8076835844718
127.0,1233.954518280875
128.0,1273.6714905701904
129.0,1317.2581707624772
130.0,1361.8270101918704
131.0,1402.0391488945709
132.0,1444.117937991766
133.0,1492.0556564360056
134.0,1541.0089595170143
135.0,1594.055643001264
136.0,1655.3927257345515
137.0,1723.0509738929272
138.0,1797.9757057866036
139.0,1880.4972865282618
140.0,1969.5935443508897
141.0,2054.99179815406
142.0,2089.914999840849
143.0,2120.7663609779806
144.0,2150.978205152166
145.0,2179.1980718796467
146.0,2207.4071636349586
147.0,2232.650617334166
148.0,2256.554863038057
149.0,2278.0178061992424
150.0,2299.7077293823672
151.0,2316.911598813544
152.0,2331.048874266506
153.0,2346.023890499454
154.0,2355.879408922973
155.0,2365.7504267192253
156.0,2365.597915140366
157.0,2365.417353089723
158.0,2359.130614427617
159.0,2357.123096665344
160.0,2345.8810521392343
161.0,2338.7188394120967
162.0,2325.253997699783
163.0,2314.1612678153897
164.0,2308.6204449469983
165.0,2296.293593892809
166.0,2289.623150192477
167.0,2279.37209107244
168.0,2273.8094756032906
169.0,2263.979921388999
170.0,2260.8514091822585
171.0,2251.3556802536236
172.0,2249.454377967572
173.0,2240.332173609717
174.0,2231.654641753629
175.0,2227.0693384428596
176.0,2209.7361212852684
177.0,2200.837774241557
178.0,1088.0763634266134
179.0,-612.2275940057607
