x1,x2
1.0,343.5563011249709
2.0,333.3433877243363
3.0,322.6111987772706
4.0,317.11879213399703
5.0,311.45696247883774
6.0,300.8271166421496
7.0,287.56847638635907
8.0,278.110563375454
9.0,269.5459180856398
10.0,261.8537384261121
11.0,256.5660510195928
12.0,258.8253895176029
13.0,268.90361116231287
14.0,274.837926014053
15.0,273.05077098236916
16.0,274.85647389876334
17.0,276.93498281841937
18.0,279.3319930385253
19.0,281.96752611340077
20.0,284.838588920369
21.0,287.87999741228896
22.0,290.5496106885083
23.0,289.4331798258664
24.0,281.58576504132105
25.0,271.7630874945432
26.0,263.0631855456263
27.0,253.51075197770186
28.0,242.85792326773927
29.0,230.84571406513652
30.0,217.20770596230844
31.0,202.62460106320907
32.0,190.30424852244641
33.0,182.67937917202448
34.0,179.27630378037475
35.0,181.5982106957624
36.0,189.19608694745122
37.0,202.26452618181872
38.0,216.66011494191466
39.0,229.921478460495
40.0,245.998974917215
41.0,261.64257531311745
42.0,278.31411426085907
43.0,289.7342278469777
44.0,296.35643005552856
45.0,299.86217044904464
46.0,304.5996816863445
47.0,311.6600088435505
48.0,321.8270693749984
49.0,330.0161271703211
50.0,335.0797874485506
51.0,336.26974919183107
52.0,339.1662887217803
53.0,341.9735510654721
54.0,344.6862888809403
55.0,347.3618605486385
56.0,348.98179273162555
57.0,353.7787078491243
58.0,365.46124493505795
59.0,374.4837723613854
60.0,380.4179504837689
61.0,381.50583738564745
62.0,378.9336272901586
63.0,373.5626465394176
64.0,377.51393574964425
65.0,387.25683846599884
66.0,395.03480800687146
67.0,403.70237928964065
68.0,413.54536262912654
69.0,420.4593506233126
70.0,423.9389083068082
71.0,427.0668420736231
72.0,424.9152085920209
73.0,426.9004070206464
74.0,430.180675689274
75.0,434.82657768842455
76.0,440.89909179281244
77.0,448.7914735683692
78.0,457.4182529658619
79.0,463.21897938279307
80.0,465.6830181762699
81.0,473.27822718527307
82.0,482.94681411278594
83.0,495.62336436689554
84.0,511.10427822858964
85.0,528.6625050374288
86.0,541.4111863889142
87.0,547.6796819187116
88.0,559.0660483292542
89.0,571.4037848434155
90.0,578.13069041251
91.0,594.1146681057523
92.0,615.8249950620386
93.0,639.0698132196995
94.0,656.0398805284375
95.0,669.0339108509386
96.0,688.4730522669263
97.0,699.5990566779594
98.0,714.6846562292691
99.0,740.4415389966813
100.0,768.1770432573702
101.0,796.4832420856748
102.0,831.6289897981468
103.0,849.2094049455046
104.0,848.8738217180305
105.0,848.8116693145499
106.0,848.802041447738
107.0,847.0779273006759
108.0,851.7156130816979
109.0,852.8127967046877
110.0,865.0864339451471
111.0,878.6905278684363
112.0,877.9751445563357
113.0,868.9121028527048
114.0,869.0193274447375
115.0,869.9565067435584
116.0,864.434680891353
117.0,868.9962744486575
118.0,878.3884410433365
119.0,892.0465206886986
120.0,912.0263577327509
121.0,928.1538843468393
122.0,938.2152839991746
123.0,957.1906647082485
124.0,978.0462273968757
125.0,1001.9352083122509
126.0,1039.410277694684
127.0,1079.456846019153
128.0,1127.641281941955
129.0,1187.3529010828538
130.0,1246.2732848276748
131.0,1284.8266281863862
132.0,1327.3737019107361
133.0,1384.6725673443345
134.0,1442.194372241958
135.0,1506.965531032812
136.0,1594.66046431799
137.0,1694.188182855299
138.0,1806.8426357570272
139.0,1926.9105840780865
140.0,2061.50576620679
141.0,2203.227642118327
142.0,2305.2405086592203
143.0,2403.8670111761435
144.0,2504.8719719974465
145.0,2605.4370353411555
146.0,2706.734967629118
147.0,2801.1638511711767
148.0,2889.4613593625113
149.0,2972.309040524883
150.0,3052.502106038802
151.0,3120.5957709991667
152.0,3173.347086088538
153.0,3227.981326253525
154.0,3268.9365998765493
155.0,3301.5434581770523
156.0,3302.986709236273
157.0,3296.4896580065833
158.0,3277.1053603138544
159.0,3261.908847742631
160.0,3229.53761574544
161.0,3191.7797697715173
162.0,3151.2876625887557
163.0,3107.8869620856735
164.0,3087.398653515364
165.0,3046.9896718794566
166.0,3023.748671250796
167.0,2991.5074125755596
168.0,2971.673623805317
169.0,2943.9225772395553
170.0,2930.179965009164
171.0,2909.905496095407
172.0,2894.6210138800843
173.0,2880.60556020479
174.0,2846.491999440979
175.0,2840.4694174866113
176.0,2791.0730923209535
177.0,2754.5359464151693
178.0,1359.7355804973545
179.0,-1195.361005209649
