x1,x2
1.0,325.18842764383
2.0,319.4363199949454
3.0,313.13558703971233
4.0,309.4606596255844
5.0,305.5298512793326
6.0,298.868376631315
7.0,290.74445755207734
8.0,284.5956055145753
9.0,278.90423515895037
10.0,273.7362522678466
11.0,269.86868698386877
12.0,270.0731112697416
13.0,274.43670649664233
14.0,276.65754117957005
15.0,274.8051607716239
16.0,274.85311660043936
17.0,275.0273734532828
18.0,275.3601568878572
19.0,275.7820122628709
20.0,276.2936746422501
21.0,276.83344654311406
22.0,277.1154454896861
23.0,275.3135580157908
24.0,269.8985314694493
25.0,263.38820665691577
26.0,257.44885713307974
27.0,251.07778873746156
28.0,244.17522770424947
29.0,236.64991156195703
30.0,228.40824962077946
31.0,219.86922288217986
32.0,212.76862493231076
33.0,208.45322041097626
34.0,206.69325291764375
35.0,208.3109228188282
36.0,213.0869399781899
37.0,221.08393505566406
38.0,230.13131544753517
39.0,238.8815349067342
40.0,249.36689982564855
41.0,259.848615017689
42.0,271.0370100022148
43.0,279.5739786448207
44.0,285.700516998761
45.0,290.21292986668544
46.0,295.460549931306
47.0,301.95982056407587
48.0,310.1266893904071
49.0,317.2598654419543
50.0,322.73265295193875
51.0,326.13421958984077
52.0,330.4194208157536
53.0,334.63999911676524
54.0,338.7775571443215
55.0,342.895704860571
56.0,346.4527433304961
57.0,351.70047699295174
58.0,360.5314523486735
59.0,367.9973532234978
60.0,373.72165395111745
61.0,376.8544832775551
62.0,377.9909835988808
63.0,377.64464381636407
64.0,382.25632882434576
65.0,389.9392767785414
66.0,396.6743381487072
67.0,403.8449091660199
68.0,411.68348964141694
69.0,417.9186934713084
70.0,422.3483605418886
71.0,426.54304078297093
72.0,428.02087725084294
73.0,431.673512757719
74.0,436.1567071851098
75.0,441.45093585964617
76.0,447.6382916686945
77.0,454.982876879035
78.0,462.7783162226794
79.0,469.3678910917789
80.0,474.258680859182
81.0,482.2027870715783
82.0,491.38173466284445
83.0,502.5108549109884
84.0,515.2698084840854
85.0,529.4323654806917
86.0,541.145064997908
87.0,549.6765556436814
88.0,561.032813572182
89.0,573.1303742724319
90.0,582.4629873997895
91.0,596.8620775081398
92.0,614.6610573488359
93.0,633.1714198999792
94.0,648.730718947888
95.0,661.9595951918337
96.0,678.920557902358
97.0,691.2543100181729
98.0,705.9785315959188
99.0,726.1884586383336
100.0,747.6113427670973
101.0,769.0223408434646
102.0,794.1056405261115
103.0,809.4353901239149
104.0,814.9259108407048
105.0,820.4769715878892
106.0,825.6892021181422
107.0,830.2591975464584
108.0,837.8970431175483
109.0,844.1589998431697
110.0,856.2363076618149
111.0,869.5247585919932
112.0,875.2399512307658
113.0,877.1313545155713
114.0,884.0562501202337
115.0,892.3634188525826
116.0,897.6495962432912
117.0,909.2512545528147
118.0,924.3233487390937
119.0,942.4769103858916
120.0,965.1878026850763
121.0,986.5134283260911
122.0,1006.0499060061687
123.0,1031.0626130758135
124.0,1058.4258349032789
125.0,1088.3540271858826
126.0,1126.762179369659
127.0,1167.4799259732315
128.0,1213.7585744312814
129.0,1266.8723664654847
130.0,1320.6595477362287
131.0,1364.839475018642
132.0,1411.837463453777
133.0,1467.9756522910764
134.0,1524.9981214618622
135.0,1587.3589307285947
136.0,1662.9928701377341
137.0,1746.8516165537858
138.0,1839.8054926005364
139.0,1940.2500497548056
140.0,2049.6521841204444
141.0,2158.6718097870257
142.0,2220.6168987633023
143.0,2278.1439826929127
144.0,2335.9429137449997
145.0,2391.590125692501
146.0,2447.5921873811108
147.0,2498.472999749573
148.0,2546.895204845
149.0,2590.869450711868
150.0,2634.4138821943407
151.0,2670.3709809614156
152.0,2698.943159031879
153.0,2729.3728712742777
154.0,2750.0539736422966
155.0,2769.5769473854803
156.0,2769.557310454646
157.0,2768.3922729020082
158.0,2756.733728759077
159.0,2751.5268677256004
160.0,2731.3168479960414
161.0,2713.56352823988
162.0,2690.3167123415833
163.0,2666.6757482715097
164.0,2656.195224577694
165.0,2632.5508270034443
166.0,2620.300891170622
167.0,2600.7039750532513
168.0,2590.5386636545045
169.0,2572.635122875122
170.0,2566.191227937495
171.0,2551.251500795385
172.0,2544.9144870543514
173.0,2533.6535155808115
174.0,2513.7598181229687
175.0,2509.8034973968797
176.0,2477.1938843416524
177.0,2460.792610547445
178.0,1129.4354398907542
179.0,-882.0897366006767
