x1,x2
1.0,600.8921520138016
2.0,600.8681117628507
3.0,600.8739417326852
4.0,600.8669177952225
5.0,600.8564120405771
6.0,600.8467256468089
7.0,600.8344933311116
8.0,600.8224284856517
9.0,600.8081574096134
10.0,600.795089513362
11.0,600.7787022792245
12.0,600.7636451448684
13.0,600.7495825060994
14.0,600.7332219140794
15.0,600.7159738306088
16.0,600.6989226298238
17.0,600.681087238281
18.0,600.6633687760946
19.0,600.6448687846453
20.0,600.6266423110904
21.0,600.6076415089196
22.0,600.589044620159
23.0,600.5693251303253
24.0,600.5497010549985
25.0,600.5293437125808
26.0,600.5084918854116
27.0,600.4894183865679
28.0,600.4681712995522
29.0,600.4497695533474
30.0,600.4280956554945
31.0,600.408652905036
32.0,600.3883886876056
33.0,600.3700552927173
34.0,600.3504627932004
35.0,600.3335177045456
36.0,600.3152539222859
37.0,600.299521174319
38.0,600.2825387171835
39.0,600.2671082885847
40.0,600.2510203011539
41.0,600.2366946003854
42.0,600.2227334797719
43.0,600.2029020136218
44.0,600.1937229770631
45.0,600.1757739946567
46.0,600.1633404983502
47.0,600.1478895402727
48.0,600.1366430069951
49.0,600.1215737705171
50.0,600.1106753820743
51.0,600.096361040442
52.0,600.0859555394896
53.0,600.0728343934544
54.0,600.0626204805831
55.0,600.0512168896369
56.0,600.0418459360036
57.0,600.035163144125
58.0,600.0188858311915
59.0,600.0187599254346
60.0,600.004584535531
61.0,600.0009606719694
62.0,599.9901333857673
63.0,599.9866674831583
64.0,599.977762747451
65.0,599.9773792163986
66.0,599.9688139306198
67.0,599.970103286695
68.0,599.9639848878683
69.0,599.9647614964705
70.0,599.9620595402666
71.0,599.9543516712243
72.0,599.9735578277565
73.0,599.9562347821512
74.0,599.9753116668945
75.0,599.9699289188679
76.0,599.9784424469233
77.0,599.9812308284087
78.0,599.9945827511267
79.0,599.9987345007826
80.0,600.0140337353173
81.0,600.020770380356
82.0,600.0401921229748
83.0,600.0512149116419
84.0,600.0731766227789
85.0,600.0872452656874
86.0,600.1038872618016
87.0,600.1523964108299
88.0,600.1524035874978
89.0,600.1966021821928
90.0,600.2169552570317
91.0,600.2605660764656
92.0,600.2901227511596
93.0,600.3410651602795
94.0,600.3762775172968
95.0,600.4318598602591
96.0,600.4773915145676
97.0,600.5349945686316
98.0,600.5947491983582
99.0,600.6739404243588
100.0,600.7458673088873
101.0,600.7985142028417
102.0,600.9267097623681
103.0,600.993049447191
104.0,601.0998538987052
105.0,601.195748500985
106.0,601.3171246523908
107.0,601.4286406979526
108.0,601.5758756574909
109.0,601.7085555758403
110.0,601.886065399448
111.0,602.0577228296271
112.0,602.2567761159178
113.0,602.4799862958733
114.0,602.6881000253502
115.0,603.026077678031
116.0,603.2429955807753
117.0,603.651665689374
118.0,604.0125326162145
119.0,604.4978953792142
120.0,605.0420638961931
121.0,605.681581721321
122.0,606.4057540301125
123.0,607.3354034952312
124.0,608.4114732228294
125.0,609.8019436637336
126.0,611.5431614554993
127.0,613.8095439218847
128.0,616.9241542543515
129.0,620.9835100257789
130.0,626.8719653003632
131.0,634.3140062130572
132.0,644.7635844855006
133.0,659.2421048515951
134.0,678.1915945638408
135.0,702.6635561910052
136.0,733.8562044834744
137.0,772.1489733474939
138.0,818.5785073014251
139.0,874.1896100665493
140.0,936.3402757585148
141.0,993.1225703560362
142.0,997.9685003304635
143.0,1000.2892096957434
144.0,1001.4842119044189
145.0,1002.2512156369016
146.0,1002.6826100767441
147.0,1002.9685213206016
148.0,1003.1209807701485
149.0,1003.2231518830579
150.0,1003.2769055945736
151.0,1003.3007683986801
152.0,1003.3073550890078
153.0,1003.2990691526113
154.0,1003.2857347365755
155.0,1003.2665031085468
156.0,1003.2402981973629
157.0,1003.2351615536138
158.0,1003.2045432726313
159.0,1003.2028408985935
160.0,1003.1779456489103
161.0,1003.1748352756288
162.0,1003.1549859815964
163.0,1003.1558597007976
164.0,1003.1459057228662
165.0,1003.1265848828956
166.0,1003.1272024764687
167.0,1003.1027697558673
168.0,1003.104467252299
169.0,1003.0767791668168
170.0,1003.079028122204
171.0,1003.033060107123
172.0,1003.0493671354548
173.0,1003.0146976779089
174.0,1003.014067234983
175.0,1002.9693538452283
176.0,1002.9955289685206
177.0,1002.9535074978979
178.0,923.0502342966561
179.0,597.0623815426607
