x1,x2
1.0,349.07896939014825
2.0,331.8232485181399
3.0,312.25966334924146
4.0,305.57473615120426
5.0,299.7221701236469
6.0,283.4923994512071
7.0,259.69912667359586
8.0,244.69941683797234
9.0,231.0727595767788
10.0,218.4531218402753
11.0,209.77525238425756
12.0,216.19202693472548
13.0,240.95324826673655
14.0,257.696617592175
15.0,254.08947187699636
16.0,259.15793124375426
17.0,264.6369422040521
18.0,271.0830033078209
19.0,278.16960397986287
20.0,286.21934587144807
21.0,295.11816077461225
22.0,304.2800481663255
23.0,306.97702466870805
24.0,295.5615402235392
25.0,280.0256047758265
26.0,267.9984381083482
27.0,254.66461928997558
28.0,239.338799899911
29.0,221.2452560448162
30.0,199.5830945470186
31.0,175.123947746688
32.0,153.91541421072438
33.0,140.7512104715555
34.0,133.89299548639718
35.0,135.84544239632277
36.0,145.39142270029632
37.0,162.84679828290103
38.0,181.23108639078467
39.0,193.257558397785
40.0,208.9016114684914
41.0,218.53788480504556
42.0,316.3754395839552
43.0,318.38860866620087
44.0,315.1018724810764
45.0,307.47887609519955
46.0,303.9784128168869
47.0,305.40792432884837
48.0,314.4641566302751
49.0,320.80498184630994
50.0,323.4905875918601
51.0,319.60714260086235
52.0,319.7631712906246
53.0,320.42328440952457
54.0,321.6295407723073
55.0,323.3216697987864
56.0,323.92417210030834
57.0,328.4916824353697
58.0,345.62309156636775
59.0,358.4120312110945
60.0,367.4685604043601
61.0,369.0683326040479
62.0,366.16583163223027
63.0,358.14616413713145
64.0,363.46979463418273
65.0,378.1367710742795
66.0,388.810146712211
67.0,400.19657276519564
68.0,412.2234903610473
69.0,420.03326766281623
70.0,420.65909421549674
71.0,420.1833961139981
72.0,409.41942102411434
73.0,401.306434733992
74.0,390.8528368482482
75.0,377.0870750925722
76.0,359.4257843903811
77.0,336.9469268398066
78.0,308.0797320754897
79.0,267.71138180161154
80.0,214.8330141527582
81.0,152.87203476001469
82.0,722.406795191701
83.0,675.8583873807598
84.0,647.0425726182476
85.0,628.4404321710316
86.0,613.3430013060175
87.0,598.9539320783316
88.0,591.3211969233641
89.0,588.1834270874922
90.0,583.46667437403
91.0,586.0920012871821
92.0,593.4323780114919
93.0,603.677216193389
94.0,611.8484030909343
95.0,618.3394578898677
96.0,630.0605829363631
97.0,637.8581617284849
98.0,647.8942492313272
99.0,666.5834951331767
100.0,688.5400969852058
101.0,712.2712329242249
102.0,745.4228120926576
103.0,766.8976543800791
104.0,771.1354026903176
105.0,773.2983986497088
106.0,776.5584914762345
107.0,772.6940200487078
108.0,778.4608194568833
109.0,772.5972014850556
110.0,784.4420338541397
111.0,799.8953480255454
112.0,786.5388806205395
113.0,739.4213531979846
114.0,716.558531316823
115.0,714.074677648354
116.0,719.1970820051165
117.0,777.8079955725016
118.0,856.8426047211667
119.0,944.8405495977859
120.0,1037.3119494022737
121.0,1123.2309047249778
122.0,1195.4724411023672
123.0,1253.7446977547233
124.0,1307.542341547761
125.0,1357.9159280282884
126.0,1410.8762906325658
127.0,1459.233343497514
128.0,1504.6630801002534
129.0,1548.2496233406573
130.0,1586.4225378995811
131.0,1614.2656899128024
132.0,1640.2653211534564
133.0,1665.7981832701082
134.0,1688.7099580729544
135.0,1709.7841270957417
136.0,1731.4469435521014
137.0,1751.4310044653482
138.0,1770.1087454480983
139.0,1786.3534389738884
140.0,1801.8861835701812
141.0,1816.762709709257
142.0,1831.0192519662155
143.0,1843.9775448112323
144.0,1855.842013860138
145.0,1866.7685989054196
146.0,1876.6240318263574
147.0,1885.5287853165717
148.0,1893.1615940629674
149.0,1900.678951613401
150.0,1906.3612043183753
151.0,1911.8564506198222
152.0,1184.14582320781
153.0,1187.9535927273334
154.0,1190.6426498028172
155.0,1190.6972934580829
156.0,1191.221112837958
157.0,1188.8723037440407
158.0,1185.5696527903735
159.0,1182.188062152391
160.0,1178.640420742328
161.0,1173.5763113333057
162.0,1167.7579515281418
163.0,943.7083872945602
164.0,939.8407938348395
165.0,934.8843622058464
166.0,930.0448046682453
167.0,925.4462420475054
168.0,921.3395443220799
169.0,917.1161944442416
170.0,912.9470610592944
171.0,908.9357372005182
172.0,905.0640432857257
173.0,901.4441526621154
174.0,896.6037182408817
175.0,891.1322515335099
176.0,885.9185593214854
177.0,876.555210853497
178.0,716.4947852170745
179.0,-774.2101902448809
180.0,50.0
