x1,x2
1.0,307.90529722392324
2.0,302.63837439662296
3.0,296.2344603245009
4.0,292.6522392050565
5.0,288.98514485791304
6.0,282.45509715836243
7.0,273.9385783407342
8.0,267.62915319834923
9.0,261.7990420592744
10.0,256.48305772969707
11.0,252.48671343570194
12.0,252.66565855045602
13.0,257.74654601852956
14.0,260.9447854163139
15.0,259.06765295795697
16.0,259.44941072336786
17.0,259.79512248582574
18.0,260.44804936546154
19.0,260.9990515519054
20.0,261.69445620555723
21.0,262.30705165096776
22.0,262.67072029091
23.0,261.0413597518019
24.0,255.42007125278272
25.0,248.48530163018407
26.0,242.15063042509232
27.0,235.3574497750219
28.0,228.00918842947456
29.0,220.01666716610399
30.0,211.30212367730587
31.0,202.2342481491798
32.0,194.4324901559174
33.0,189.18135264485215
34.0,186.18906585952595
35.0,186.06941441773117
36.0,188.52311708368052
37.0,193.47967441470237
38.0,199.2255606760999
39.0,203.76441926875728
40.0,209.55074693374135
41.0,214.0498406935722
42.0,307.2499893997613
43.0,310.0691870017727
44.0,311.64459123046544
45.0,312.20322784495585
46.0,313.87303140779545
47.0,316.8353640015975
48.0,321.76844947508977
49.0,326.0317523934183
50.0,329.3441546241907
51.0,330.983587836729
52.0,333.5166304997936
53.0,336.0872124134361
54.0,338.70106016761315
55.0,341.26527275581196
56.0,343.4270504395439
57.0,346.34262518156726
58.0,352.1253081927553
59.0,356.46648368959785
60.0,359.3868298788913
61.0,359.90023695806997
62.0,358.670550061892
63.0,355.5209897429979
64.0,355.1249906486271
65.0,356.3832705500893
66.0,355.89529835822833
67.0,354.7337658351867
68.0,352.76072050280715
69.0,348.73568613504597
70.0,341.7893263582847
71.0,333.4771253487602
72.0,321.54145699522155
73.0,309.3497354516324
74.0,295.76444174105575
75.0,280.6993366914687
76.0,264.2209512749235
77.0,246.36184289602517
78.0,226.98522849565475
79.0,205.34190047520914
80.0,181.63623856591516
81.0,157.02965880031095
82.0,773.5265098406027
83.0,755.3225086861427
84.0,741.6613647151488
85.0,731.2907310949687
86.0,722.3542318085571
87.0,714.4615631373913
88.0,708.5011505921044
89.0,704.0192164798714
90.0,699.7556011334127
91.0,697.1908886670006
92.0,696.0492208732072
93.0,695.5693918646892
94.0,695.1953056722682
95.0,694.8222708657222
96.0,695.6966607946777
97.0,696.2496689541697
98.0,697.48297250577
99.0,700.4394299107423
100.0,704.3842339895222
101.0,708.9991228514765
102.0,715.6100507098259
103.0,720.8406610765275
104.0,723.8920782350052
105.0,727.3414158346894
106.0,731.9300597799569
107.0,736.5680385936041
108.0,744.7724237430068
109.0,753.7702020213189
110.0,770.2555208101243
111.0,794.141610185469
112.0,822.3889008576457
113.0,857.1214301906589
114.0,914.3712354760288
115.0,989.6265251670661
116.0,1064.9157117526477
117.0,1138.2321984925568
118.0,1198.5519771215606
119.0,1247.7918423920912
120.0,1290.3266723956283
121.0,1329.2041252456459
122.0,1363.7721636030378
123.0,1374.7588637197414
124.0,1382.7032944154037
125.0,1389.2265702775899
126.0,1395.3051698288657
127.0,1400.62978114385
128.0,1405.433864382819
129.0,1409.8588534859787
130.0,1413.682235179953
131.0,1416.4345200546936
132.0,1419.1111900997112
133.0,1421.5686421221449
134.0,1423.8015891085067
135.0,1425.856856785346
136.0,1428.0211088333972
137.0,1430.0258062013154
138.0,1431.91019161968
139.0,1433.4159563944604
140.0,1435.1206295019529
141.0,1436.5713427813762
142.0,1438.1017511451857
143.0,1439.4425465764734
144.0,1440.677398104284
145.0,1441.908102008039
146.0,1443.0212902242952
147.0,1443.8902456698431
148.0,1444.691980832532
149.0,1445.657282590613
150.0,1446.2826733709676
151.0,1446.7184414833605
152.0,715.7682231004791
153.0,716.4056546868795
154.0,716.5847210180399
155.0,716.3189987027264
156.0,716.2983802725794
157.0,715.8716057405079
158.0,715.222964885228
159.0,714.5726075539025
160.0,713.9626895284825
161.0,713.0490216600305
162.0,712.0462099771737
163.0,492.43034966264094
164.0,491.6267943039946
165.0,490.65320841074396
166.0,489.91776167787253
167.0,489.0780737447259
168.0,488.1822027537823
169.0,487.32094500261263
170.0,486.74071889486595
171.0,485.92529936265
172.0,485.0099839747125
173.0,484.19781712853836
174.0,483.51545080870955
175.0,482.3757399402069
176.0,481.2536420943141
177.0,479.41197812655156
178.0,444.88855464288264
179.0,-378.61278366782005
180.0,50.0
